source,target,relationship,weight
user_anotheryou,hn_35264725,commented_on_story,1
user_anthk,hn_46318852,commented_on_story,1
user_antirez,hn_44780878,commented_on_story,1
user_antirez,hn_46765120,commented_on_story,1
user_antirez,hn_46810282,commented_on_story,1
user_antonly,hn_45165897,commented_on_story,1
user_ants_everywhere,hn_44966856,commented_on_story,1
user_anttiharju,hn_46542036,commented_on_story,1
user_anujdeshpande,hn_33226515,commented_on_story,1
user_anupshinde,hn_44780878,commented_on_story,1
user_anxtyinmgmt,hn_35152851,commented_on_story,1
user_apeace,hn_47597085,commented_on_story,1
user_apetuskey,hn_35152851,commented_on_story,1
user_aphexcx,hn_37065734,commented_on_story,1
user_appease7727,hn_44966856,commented_on_story,1
user_appleaday1,hn_43735550,commented_on_story,1
user_appsoftware,hn_46593022,commented_on_story,1
user_apsec112,hn_43163011,commented_on_story,1
user_apwell23,hn_44811567,commented_on_story,1
user_ar9av,hn_35083093,commented_on_story,1
user_aramova,hn_47660925,commented_on_story,1
user_archibaldJ,hn_28191362,commented_on_story,1
user_arco1991,hn_35470915,commented_on_story,1
user_ardillamorris,hn_44966856,commented_on_story,1
user_ares623,hn_46985151,commented_on_story,1
user_ares623,hn_47282777,commented_on_story,1
user_arewethereyeta,hn_47633396,commented_on_story,1
user_arjie,hn_45416228,commented_on_story,1
user_arkariarn,hn_47878905,commented_on_story,1
user_arkensaw,hn_46318852,commented_on_story,1
user_arkitaip,hn_27809059,commented_on_story,1
user_armanj,hn_47633396,commented_on_story,1
user_armcat,hn_46545620,commented_on_story,1
user_armchairhacker,hn_35657982,commented_on_story,1
user_armchairhacker,hn_47660925,commented_on_story,1
user_arresin,hn_46810282,commented_on_story,1
user_arrowsmith,hn_44746621,commented_on_story,1
user_articunoJones,hn_46549823,commented_on_story,1
user_artisin,hn_46978710,commented_on_story,1
user_artyom,hn_47495527,commented_on_story,1
user_artyom,hn_47586778,commented_on_story,1
user_arvindamirtaa,hn_28402544,commented_on_story,1
user_asadm,hn_43708025,commented_on_story,1
user_asadm,hn_44031432,commented_on_story,1
user_asawfofor,hn_44811567,commented_on_story,1
user_ascorbic,hn_31825742,commented_on_story,1
user_asdev,hn_44940089,commented_on_story,1
user_ashutosh-mishra,hn_44742251,commented_on_story,1
user_aslak,hn_33485544,commented_on_story,1
user_astrea,hn_28191362,commented_on_story,1
user_athrowaway3z,hn_45163362,commented_on_story,1
user_atleastoptimal,hn_44742251,commented_on_story,1
user_atleastoptimal,hn_47006615,commented_on_story,2
user_atleta,hn_35083093,commented_on_story,1
user_atonalfreerider,hn_29016506,commented_on_story,1
user_atonse,hn_44042070,commented_on_story,1
user_atonse,hn_45116688,commented_on_story,1
user_atxtechbro,hn_43410866,commented_on_story,1
user_auggierose,hn_27697884,commented_on_story,1
user_aught,hn_43739037,commented_on_story,1
user_aunch,hn_35152851,commented_on_story,1
user_aunty_helen,hn_47963204,commented_on_story,1
user_aura-guard,hn_46996368,commented_on_story,1
user_aurareturn,hn_47240736,commented_on_story,1
user_ausbah,hn_29016506,commented_on_story,1
user_aussieguy1234,hn_45163362,commented_on_story,1
user_austin-cheney,hn_44148317,commented_on_story,1
user_autobodie,hn_44302870,commented_on_story,1
user_autocracy101,hn_47586778,commented_on_story,1
user_autocracy101,hn_47597085,commented_on_story,1
user_avaer,hn_47584540,commented_on_story,1
user_avital,hn_44042070,commented_on_story,1
user_awongh,hn_46089546,commented_on_story,1
user_axegon_,hn_43448432,commented_on_story,1
user_axegon_,hn_47167931,commented_on_story,1
user_axg11,hn_31405976,commented_on_story,1
user_aylmao,hn_43773977,commented_on_story,1
user_aymandfire,hn_42857231,commented_on_story,1
user_azhenley,hn_40200081,commented_on_story,1
user_azinman2,hn_27676266,commented_on_story,1
user_azinman2,hn_43163011,commented_on_story,1
user_baalimago,hn_43708025,commented_on_story,1
user_baby,hn_29016506,commented_on_story,1
user_baby,hn_31825742,commented_on_story,1
user_babyshake,hn_32327711,commented_on_story,1
user_badthingfactory,hn_47521799,commented_on_story,1
user_baggachipz,hn_44713757,commented_on_story,1
user_bakugo,hn_35657982,commented_on_story,1
user_ballenf,hn_27687450,commented_on_story,1
user_bamboozled,hn_46227422,commented_on_story,1
user_banq,hn_44302870,commented_on_story,1
user_banseljaj,hn_40542775,commented_on_story,1
user_barbs,hn_46985151,commented_on_story,1
user_barelysapient,hn_46765120,commented_on_story,1
user_barotalomey,hn_43193018,commented_on_story,1
user_baryphonic,hn_27687450,commented_on_story,1
user_bastardoperator,hn_35152851,commented_on_story,1
user_bastawhiz,hn_43815033,commented_on_story,1
user_bathtub365,hn_44042070,commented_on_story,1
user_bauerd,hn_47878905,commented_on_story,1
user_bayindirh,hn_46978710,commented_on_story,1
user_bazhand,hn_46549823,commented_on_story,1
user_bcaa7f3a8bbc,hn_28046928,commented_on_story,1
user_bcherny,hn_43163011,commented_on_story,1
user_bcherny,hn_46978710,commented_on_story,1
user_bcherny,hn_47660925,commented_on_story,1
user_beanjuiceII,hn_31825742,commented_on_story,1
user_beardsciences,hn_46810282,commented_on_story,1
user_beardyw,hn_43068027,commented_on_story,1
user_beardyw,hn_48136636,commented_on_story,1
user_bearjaws,hn_47664912,commented_on_story,1
user_bee_rider,hn_46542036,commented_on_story,1
user_beefnugs,hn_43735550,commented_on_story,1
user_beepbooptheory,hn_42453341,commented_on_story,1
user_beernet,hn_43815033,commented_on_story,1
user_behnamoh,hn_43613194,commented_on_story,1
user_belter,hn_27687450,commented_on_story,1
user_ben-gy,hn_28046928,commented_on_story,1
user_ben30,hn_45320431,commented_on_story,1
user_benbristow,hn_44580567,commented_on_story,1
user_bencyoung,hn_44031432,commented_on_story,1
user_bentt,hn_46227422,commented_on_story,1
user_benwills,hn_47838508,commented_on_story,1
user_bethekidyouwant,hn_44580567,commented_on_story,1
user_betwixthewires,hn_27736650,commented_on_story,1
user_bg24,hn_47240736,commented_on_story,1
user_bglazer,hn_43448432,commented_on_story,1
user_bgnn,hn_44542880,commented_on_story,1
user_bgwalter,hn_45053764,commented_on_story,1
user_bgwalter,hn_46089546,commented_on_story,1
user_bhagyeshsp,hn_48037128,commented_on_story,1
user_bhouston,hn_43613194,commented_on_story,1
user_bhouston,hn_46420453,commented_on_story,1
user_bibimsz,hn_47495527,commented_on_story,1
user_bicepjai,hn_45416228,commented_on_story,1
user_big-chungus4,hn_47006615,commented_on_story,1
user_bilater,hn_46545620,commented_on_story,1
user_bilekas,hn_46704943,commented_on_story,1
user_billy99k,hn_42963279,commented_on_story,1
user_billy99k,hn_43773977,commented_on_story,1
user_billyp-rva,hn_43673079,commented_on_story,1
user_bingemaker,hn_47495527,commented_on_story,1
user_bionhoward,hn_44031432,commented_on_story,1
user_bitbasher,hn_43246130,commented_on_story,1
user_bitlad,hn_36495680,commented_on_story,1
user_bitwize,hn_43773977,commented_on_story,1
user_bitwize,hn_43988315,commented_on_story,1
user_bitwize,hn_47167931,commented_on_story,1
user_bityard,hn_40919253,commented_on_story,1
user_bityard,hn_47878905,commented_on_story,1
user_bjacobso,hn_46545620,commented_on_story,1
user_bjoli,hn_46227422,commented_on_story,1
user_bkryza,hn_47584540,commented_on_story,1
user_bkuhn,hn_33457063,commented_on_story,1
user_blackbear_,hn_39853123,commented_on_story,1
user_blackbrokkoli,hn_33457063,commented_on_story,1
user_blackhaj7,hn_43773977,commented_on_story,1
user_blackqueeriroh,hn_44746621,commented_on_story,1
user_blahbob,hn_46292365,commented_on_story,1
user_blahgeek,hn_44811567,commented_on_story,1
user_blcknight,hn_47586778,commented_on_story,1
user_blinkbat,hn_44512368,commented_on_story,1
user_blintz,hn_35152851,commented_on_story,1
user_blobbers,hn_47167931,commented_on_story,1
user_blobbers,hn_47584540,commented_on_story,1
user_bloppe,hn_46318852,commented_on_story,1
user_bluefirebrand,hn_44493503,commented_on_story,1
user_bluejay2387,hn_46765120,commented_on_story,1
user_bluejekyll,hn_47077676,commented_on_story,1
user_bluelightning2k,hn_41563958,commented_on_story,1
user_bluelightning2k,hn_44713757,commented_on_story,1
user_bmitc,hn_33226515,commented_on_story,1
user_bob1029,hn_43735550,commented_on_story,1
user_bob1029,hn_46542036,commented_on_story,1
user_bob1029,hn_46734302,commented_on_story,1
user_bob1029,hn_47006615,commented_on_story,1
user_bob1029,hn_47584540,commented_on_story,1
user_bobjordan,hn_47495527,commented_on_story,1
user_bodge5000,hn_44864185,commented_on_story,1
user_bodge5000,hn_46542036,commented_on_story,1
user_boesboes,hn_47923357,commented_on_story,1
user_bombdailer,hn_46089546,commented_on_story,1
user_boomskats,hn_41563958,commented_on_story,2
user_boomskats,hn_44031432,commented_on_story,1
user_boringuser2,hn_35470915,commented_on_story,1
user_born_a_skeptic,hn_47923357,commented_on_story,1
user_borski,hn_46089546,commented_on_story,1
user_bottled_poe,hn_28402544,commented_on_story,1
user_bottlepalm,hn_35264725,commented_on_story,1
user_boutell,hn_46978710,commented_on_story,1
user_bovermyer,hn_46765460,commented_on_story,1
user_bowmessage,hn_31211280,commented_on_story,1
user_bradly,hn_43988315,commented_on_story,1
user_brailsafe,hn_46985151,commented_on_story,1
user_brainless,hn_45163362,commented_on_story,1
user_brainless,hn_46549823,commented_on_story,1
user_brandall10,hn_47106686,commented_on_story,1
user_brandensilva,hn_47597085,commented_on_story,1
user_brandensilva,hn_47768133,commented_on_story,1
user_brauhaus,hn_47597085,commented_on_story,1
user_bravogamma,hn_27676266,commented_on_story,1
user_breckenedge,hn_44493503,commented_on_story,1
user_bredren,hn_43773977,commented_on_story,1
user_brentable,hn_37065734,commented_on_story,1
user_brentm,hn_43448432,commented_on_story,1
user_brettkromkamp,hn_44512368,commented_on_story,1
user_bronkic,hn_46985151,commented_on_story,1
user_brooke2k,hn_43988315,commented_on_story,1
user_brotherjerky,hn_44811567,commented_on_story,1
user_brown,hn_35657982,commented_on_story,1
user_brumar,hn_47240736,commented_on_story,1
user_brundolf,hn_27676266,commented_on_story,1
user_brundolf,hn_27809059,commented_on_story,1
user_bryanhogan,hn_47584540,commented_on_story,1
user_bryanhogan,hn_47768133,commented_on_story,1
user_bryanhogan,hn_47963204,commented_on_story,1
user_bs7280,hn_47664912,commented_on_story,1
user_bsgeraci,hn_47597085,commented_on_story,1
user_bsza,hn_40919253,commented_on_story,1
user_btheunissen,hn_46227422,commented_on_story,1
user_btown,hn_45116688,commented_on_story,1
user_btown,hn_46593022,commented_on_story,1
user_bubblyworld,hn_44742251,commented_on_story,1
user_buffer1337,hn_44746621,commented_on_story,1
user_bugglebeetle,hn_42453341,commented_on_story,1
user_bugglebeetle,hn_43735550,commented_on_story,1
user_bumille,hn_35083093,commented_on_story,1
user_buppermint,hn_45722635,commented_on_story,1
user_burnstek,hn_47282777,commented_on_story,1
user_buserror,hn_44742251,commented_on_story,1
user_busfahrer,hn_46318852,commented_on_story,1
user_butlike,hn_46420453,commented_on_story,1
user_buttofthejoke,hn_43613194,commented_on_story,1
user_butz,hn_42453341,commented_on_story,1
user_buzzy_hacker,hn_33457063,commented_on_story,1
user_bww,hn_27676266,commented_on_story,1
user_byoung2,hn_44148317,commented_on_story,1
user_byteface,hn_27697884,commented_on_story,1
user_cadamsdotcom,hn_43988315,commented_on_story,2
user_cadamsdotcom,hn_45416228,commented_on_story,1
user_cadamsdotcom,hn_46704943,commented_on_story,1
user_cadamsdotcom,hn_47106686,commented_on_story,1
user_cadence-,hn_43613194,commented_on_story,1
user_cajohn0205,hn_40456457,commented_on_story,1
user_cal85,hn_31825742,commented_on_story,1
user_calepayson,hn_46089546,commented_on_story,1
user_calrain,hn_44746621,commented_on_story,1
user_calvinmorrison,hn_44580567,commented_on_story,1
user_camillomiller,hn_44302870,commented_on_story,1
user_canadev,hn_27697884,commented_on_story,1
user_candl,hn_46704943,commented_on_story,1
user_cannabis_sam,hn_28402544,commented_on_story,1
user_caprock,hn_43462171,commented_on_story,1
user_captainepoch,hn_44940089,commented_on_story,1
user_captainkrtek,hn_43773977,commented_on_story,1
user_captaintobs,hn_35958304,commented_on_story,1
user_carlosjobim,hn_44302870,commented_on_story,1
user_caseysoftware,hn_44031432,commented_on_story,1
user_caslon,hn_28126015,commented_on_story,1
user_catern,hn_28046928,commented_on_story,1
user_catigula,hn_44713757,commented_on_story,1
user_cattown,hn_35657982,commented_on_story,1
user_causal,hn_47586778,commented_on_story,1
user_causal,hn_47633396,commented_on_story,1
user_causi,hn_33485544,commented_on_story,1
user_caymanjim,hn_46985151,commented_on_story,1
user_cblconfederate,hn_28046928,commented_on_story,1
user_cbm-vic-20,hn_32577624,commented_on_story,1
user_cbsks,hn_27676266,commented_on_story,1
user_cc62cf4a4f20,hn_46593022,commented_on_story,1
user_ccarse,hn_43735550,commented_on_story,1
user_ccbccccbbcccbb,hn_33485544,commented_on_story,1
user_cdcarter,hn_46420453,commented_on_story,1
user_cdnsteve,hn_47932028,commented_on_story,1
user_cdrini,hn_29920035,commented_on_story,1
user_cebert,hn_47521799,commented_on_story,1
user_cedws,hn_47584540,commented_on_story,1
user_cedws,hn_47768133,commented_on_story,1
user_cedws,hn_47878905,commented_on_story,1
user_celestialcheese,hn_33457063,commented_on_story,1
user_cellis,hn_40919253,commented_on_story,1
user_cess11,hn_35261065,commented_on_story,1
user_cfabianski,hn_35816226,commented_on_story,1
user_cglong,hn_43708025,commented_on_story,1
user_chaboud,hn_43988315,commented_on_story,1
user_chairmanwow1,hn_35657982,commented_on_story,1
user_chamomeal,hn_44940089,commented_on_story,1
user_chandan_maruthi,hn_35083093,commented_on_story,1
user_chaosprint,hn_43410866,commented_on_story,1
user_chaosprint,hn_44864185,commented_on_story,1
user_charcircuit,hn_43988315,commented_on_story,1
user_charcircuit,hn_46318852,commented_on_story,1
user_charkubi,hn_47106686,commented_on_story,1
user_chaxor,hn_35921375,commented_on_story,1
user_cheema33,hn_46765120,commented_on_story,1
user_chewz,hn_47854477,commented_on_story,1
user_chfritz,hn_46765120,commented_on_story,1
user_chickensong,hn_46978710,commented_on_story,1
user_chidli1234,hn_40919253,commented_on_story,1
user_chilldsgn,hn_39168105,commented_on_story,1
user_chmod775,hn_42453341,commented_on_story,1
user_chrisco255,hn_43773977,commented_on_story,1
user_chrisjharris,hn_44780878,commented_on_story,1
user_chrisjj,hn_46510980,commented_on_story,1
user_chrisjj,hn_47006615,commented_on_story,1
user_chrismessina,hn_44798849,commented_on_story,1
user_chrismsimpson,hn_40919253,commented_on_story,1
user_chrisseaton,hn_27736650,commented_on_story,1
user_chrisss395,hn_46734302,commented_on_story,1
user_christkv,hn_44542880,commented_on_story,1
user_chubot,hn_31405976,commented_on_story,1
user_chvid,hn_42675725,commented_on_story,1
user_chvid,hn_47077676,commented_on_story,1
user_chvid,hn_47169757,commented_on_story,1
user_citizenpaul,hn_32577624,commented_on_story,1
user_cjonas,hn_43739037,commented_on_story,1
user_ckbishop,hn_43163011,commented_on_story,1
user_cladopa,hn_47664912,commented_on_story,1
user_clambaker117,hn_44580567,commented_on_story,1
user_claudeomusic,hn_47006615,commented_on_story,1
user_clauderoux,hn_44742251,commented_on_story,1
user_clbrmbr,hn_35152851,commented_on_story,1
user_cleandreams,hn_39168105,commented_on_story,1
user_cleifer,hn_46810282,commented_on_story,1
user_cloudking,hn_35921375,commented_on_story,1
user_cloudking,hn_44864185,commented_on_story,1
user_clvx,hn_43448432,commented_on_story,1
user_cmenge,hn_47878905,commented_on_story,1
user_cmiles8,hn_46545620,commented_on_story,1
user_cml123,hn_44811567,commented_on_story,1
user_cmos,hn_47282777,commented_on_story,1
user_cmrdporcupine,hn_33457063,commented_on_story,1
user_cmrdporcupine,hn_46292365,commented_on_story,1
user_cnj,hn_43410866,commented_on_story,1
user_coal320,hn_44512368,commented_on_story,2
user_codedokode,hn_45163362,commented_on_story,1
user_codemakerai,hn_35152851,commented_on_story,1
user_codemog,hn_47622436,commented_on_story,1
user_codesections,hn_27736650,commented_on_story,1
user_codeulike,hn_44864185,commented_on_story,1
user_codexstar,hn_47597085,commented_on_story,1
user_codingdave,hn_28046928,commented_on_story,1
user_colemannerd,hn_40200081,commented_on_story,1
user_colesantiago,hn_44940089,commented_on_story,1
user_colinhb,hn_47106686,commented_on_story,1
user_comboy,hn_47495527,commented_on_story,1
user_comboy,hn_47768133,commented_on_story,1
user_comex,hn_43988315,commented_on_story,1
user_compsciphd,hn_33485544,commented_on_story,1
user_connorwhitlock,hn_48002136,commented_on_story,1
user_cons0le,hn_46542036,commented_on_story,1
user_constantcrying,hn_43773977,commented_on_story,1
user_consumer451,hn_47762901,commented_on_story,1
user_contravariant,hn_46765120,commented_on_story,1
user_cookie_monsta,hn_43739037,commented_on_story,1
user_cookiengineer,hn_33485544,commented_on_story,1
user_coolgoose,hn_45053764,commented_on_story,1
user_coolpool,hn_44302870,commented_on_story,1
user_coopykins,hn_47762901,commented_on_story,1
user_cornhole,hn_46318852,commented_on_story,1
user_cornholio,hn_35083093,commented_on_story,1
user_covi,hn_35470915,commented_on_story,1
user_cowlby,hn_44940089,commented_on_story,1
user_cowlby,hn_47963204,commented_on_story,1
user_crat3r,hn_44811567,commented_on_story,1
user_crazygringo,hn_33226515,commented_on_story,1
user_crazygringo,hn_46542036,commented_on_story,1
user_crazygringo,hn_46810282,commented_on_story,1
user_creshal,hn_27736650,commented_on_story,1
user_cristea,hn_44811567,commented_on_story,1
user_critismAccepted,hn_35574501,commented_on_story,1
user_croes,hn_43193018,commented_on_story,1
user_cruffle_duffle,hn_43410866,commented_on_story,1
user_cryptos,hn_44493503,commented_on_story,1
user_cryptos,hn_44811567,commented_on_story,1
user_cryptoz,hn_40200081,commented_on_story,1
user_cryptoz,hn_46227422,commented_on_story,1
user_csar,hn_45116688,commented_on_story,1
user_csmantle,hn_45163362,commented_on_story,1
user_css_apologist,hn_46704943,commented_on_story,1
user_ctime,hn_46227422,commented_on_story,1
user_ctoth,hn_47768133,commented_on_story,1
user_ctoth,hn_47878905,commented_on_story,1
user_cube2222,hn_29920035,commented_on_story,1
user_cube2222,hn_31825742,commented_on_story,1
user_cube2222,hn_43708025,commented_on_story,1
user_cube2222,hn_46420453,commented_on_story,1
user_cududa,hn_36495680,commented_on_story,1
user_cultofmetatron,hn_44864185,commented_on_story,1
user_curo,hn_31825742,commented_on_story,1
user_cush,hn_28191362,commented_on_story,1
user_cvandyke,hn_47660925,commented_on_story,1
user_cvzakharchenko,hn_41563958,commented_on_story,1
user_cwoolfe,hn_46593022,commented_on_story,1
user_cxromos,hn_46292365,commented_on_story,1
user_cycomanic,hn_27687450,commented_on_story,1
user_cyral,hn_44864185,commented_on_story,1
user_d--b,hn_42675725,commented_on_story,1
user_d--b,hn_46227422,commented_on_story,1
user_d4rkn0d3z,hn_43448432,commented_on_story,1
user_d4rkn0d3z,hn_44966856,commented_on_story,1
user_d4rkp4ttern,hn_44746621,commented_on_story,1
user_d4rkp4ttern,hn_45163362,commented_on_story,1
user_d4rkp4ttern,hn_45416228,commented_on_story,1
user_d4rkp4ttern,hn_46593022,commented_on_story,1
user_d4rkp4ttern,hn_46985151,commented_on_story,1
user_d4rkp4ttern,hn_47586778,commented_on_story,1
user_d_watt,hn_43163011,commented_on_story,1
user_d_watt,hn_44966856,commented_on_story,1
user_dabedee,hn_44864185,commented_on_story,1
user_dabinat,hn_43462171,commented_on_story,1
user_dabinat,hn_47538125,commented_on_story,1
user_daedrdev,hn_40919253,commented_on_story,1
user_daenz,hn_32577624,commented_on_story,1
user_dajonker,hn_46810282,commented_on_story,1
user_damiangriggs,hn_46292365,commented_on_story,1
user_dan15,hn_47169757,commented_on_story,1
user_danenania,hn_40200081,commented_on_story,1
user_danenania,hn_43739037,commented_on_story,1
user_danesparza,hn_47167931,commented_on_story,1
user_dang,hn_27676266,commented_on_story,1
user_dang,hn_28191362,commented_on_story,1
user_dang,hn_35152851,commented_on_story,1
user_dang,hn_35921375,commented_on_story,1
user_dang,hn_45116688,commented_on_story,1
user_dangoljames,hn_28046928,commented_on_story,1
user_dangoodmanUT,hn_44811567,commented_on_story,1
user_dangoodmanUT,hn_47495527,commented_on_story,1
user_dangus,hn_39168105,commented_on_story,1
user_dangus,hn_47167931,commented_on_story,1
user_dangus,hn_47586778,commented_on_story,1
user_danielktdoranie,hn_43754620,commented_on_story,1
user_danielovichdk,hn_39168105,commented_on_story,1
user_danielrhodes,hn_47006615,commented_on_story,1
user_danielspace23,hn_47854477,commented_on_story,1
user_danielvaughn,hn_44940089,commented_on_story,1
user_danjc,hn_44580567,commented_on_story,1
user_danjl,hn_44966856,commented_on_story,1
user_dannytatom,hn_31825742,commented_on_story,1
user_danpalmer,hn_39168105,commented_on_story,1
user_danuker,hn_29920035,commented_on_story,1
user_darepublic,hn_27676266,commented_on_story,1
user_darepublic,hn_28046928,commented_on_story,1
user_darepublic,hn_39168105,commented_on_story,1
user_darkwater,hn_46420453,commented_on_story,1
user_darvinyraghpath,hn_44302870,commented_on_story,1
user_dash2,hn_46318852,commented_on_story,1
user_dasil003,hn_47240736,commented_on_story,1
user_data-ottawa,hn_44713757,commented_on_story,1
user_data-ottawa,hn_47878905,commented_on_story,1
user_data-ottawa,hn_47963204,commented_on_story,1
user_datadrivenangel,hn_44042070,commented_on_story,1
user_datadrivenangel,hn_45224742,commented_on_story,1
user_datahack,hn_47633396,commented_on_story,1
user_datavirtue,hn_43739037,commented_on_story,1
user_dataviz1000,hn_47169757,commented_on_story,1
user_dataviz1000,hn_47878905,commented_on_story,1
user_dataviz1000,hn_48037128,commented_on_story,1
user_dathinab,hn_46542036,commented_on_story,1
user_davepeck,hn_47838508,commented_on_story,1
user_davesque,hn_47167931,commented_on_story,1
user_davesque,hn_47963204,commented_on_story,1
user_daveytea,hn_46985151,commented_on_story,1
user_david_allison,hn_47521799,commented_on_story,1
user_davidb_,hn_35083093,commented_on_story,1
user_davidbanham,hn_40775127,commented_on_story,1
user_daviddever23box,hn_40387453,commented_on_story,1
user_daviding,hn_40200081,commented_on_story,1
user_davidw,hn_47660925,commented_on_story,1
user_dawnerd,hn_44542880,commented_on_story,1
user_daxfohl,hn_47006615,commented_on_story,1
user_dayanruben,hn_44798849,commented_on_story,1
user_dazzaji,hn_44864185,commented_on_story,1
user_dbdoug,hn_47282777,commented_on_story,1
user_dboon,hn_46549823,commented_on_story,2
user_dboreham,hn_27809059,commented_on_story,1
user_dboreham,hn_43739037,commented_on_story,1
user_dboreham,hn_45761979,commented_on_story,1
user_dcre,hn_45116688,commented_on_story,1
user_dcre,hn_46089546,commented_on_story,1
user_dcre,hn_46704943,commented_on_story,1
user_ddevault,hn_32327711,commented_on_story,1
user_deadbabe,hn_44746621,commented_on_story,1
user_deanjones,hn_33457063,commented_on_story,1
user_deaux,hn_47169757,commented_on_story,1
user_debarshri,hn_47762901,commented_on_story,1
user_deep_origins,hn_40456457,commented_on_story,1
user_deepspace,hn_33226515,commented_on_story,1
user_deepsun,hn_47586778,commented_on_story,1
user_deet,hn_36326525,commented_on_story,1
user_deevus,hn_45116688,commented_on_story,1
user_deevus,hn_47106686,commented_on_story,1
user_delduca,hn_44542880,commented_on_story,1
user_delduca,hn_44746621,commented_on_story,1
user_delduca,hn_46985151,commented_on_story,2
user_delegate,hn_43410866,commented_on_story,1
user_delegate,hn_46765120,commented_on_story,1
user_delis-thumbs-7e,hn_47762901,commented_on_story,1
user_delsarto,hn_28131745,commented_on_story,1
user_dennisjoseph,hn_47106686,commented_on_story,1
user_denton-scratch,hn_27736650,commented_on_story,1
user_deorder,hn_29016506,commented_on_story,1
user_derac,hn_28191362,commented_on_story,1
user_derkoe,hn_47838508,commented_on_story,1
user_desireco42,hn_47768133,commented_on_story,1
user_deskamess,hn_47597085,commented_on_story,1
user_detaro,hn_28046928,commented_on_story,1
user_dev360,hn_48037128,commented_on_story,1
user_dev_l1x_be,hn_46765120,commented_on_story,1
user_dev_tty01,hn_33485544,commented_on_story,1
user_deveworld,hn_46549823,commented_on_story,1
user_devin,hn_48037128,commented_on_story,1
user_devinprater,hn_46765120,commented_on_story,1
user_devnull3,hn_35958304,commented_on_story,1
user_devnullbrain,hn_44302870,commented_on_story,1
user_deweller,hn_47923357,commented_on_story,1
user_dexen,hn_28402544,commented_on_story,1
user_dfabulich,hn_46549823,commented_on_story,1
user_dfedbeef,hn_47622436,commented_on_story,1
user_dfps,hn_43448432,commented_on_story,1
user_dgreensp,hn_47878905,commented_on_story,1
user_dgunay,hn_43708025,commented_on_story,1
user_dgwight,hn_35083093,commented_on_story,1
user_dheerajmp,hn_47584540,commented_on_story,1
user_dheerajmp,hn_47597085,commented_on_story,1
user_dhruv3006,hn_47584540,commented_on_story,1
user_dhussoe,hn_44542880,commented_on_story,1
user_diath,hn_47521799,commented_on_story,1
user_diath,hn_47838508,commented_on_story,1
user_didgeoridoo,hn_47660925,commented_on_story,1
user_digdugdirk,hn_35152851,commented_on_story,1
user_digdugdirk,hn_35261065,commented_on_story,1
user_dimal,hn_35083093,commented_on_story,1
user_dimgl,hn_45116688,commented_on_story,1
user_dingliqing53,hn_35152851,commented_on_story,2
user_dinoqqq,hn_43739037,commented_on_story,1
user_disconcision,hn_46420453,commented_on_story,1
user_dismalaf,hn_44940089,commented_on_story,1
user_dispencer,hn_47768133,commented_on_story,1
user_distalx,hn_45320431,commented_on_story,1
user_divbzero,hn_46734302,commented_on_story,1
user_dj_mc_merlin,hn_27736650,commented_on_story,1
user_djha-skin,hn_45416228,commented_on_story,1
user_djhope99,hn_47633396,commented_on_story,1
user_dmd,hn_47963204,commented_on_story,1
user_dminik,hn_47854477,commented_on_story,1
user_dminik,hn_47963204,commented_on_story,1
user_dmix,hn_47169757,commented_on_story,1
user_dmos62,hn_28046928,commented_on_story,1
user_dmos62,hn_46810282,commented_on_story,1
user_dmurray,hn_28131745,commented_on_story,1
user_dmvaldman,hn_46545620,commented_on_story,1
user_dnw,hn_47633396,commented_on_story,1
user_docandrew,hn_44580567,commented_on_story,1
user_docflabby,hn_28046928,commented_on_story,1
user_doctoboggan,hn_35152851,commented_on_story,1
user_dogleash,hn_46978710,commented_on_story,1
user_dogline,hn_47664912,commented_on_story,1
user_dogman1050,hn_44580567,commented_on_story,1
user_dominicrose,hn_44780878,commented_on_story,1
user_dominotw,hn_47664912,commented_on_story,1
user_donatj,hn_46765120,commented_on_story,1
user_dopeepsreaddocs,hn_48002136,commented_on_story,1
user_doppelgunner,hn_44864185,commented_on_story,1
user_dotdi,hn_47932028,commented_on_story,1
user_doubleorseven,hn_43773977,commented_on_story,1
user_doubleorseven,hn_47664912,commented_on_story,1
user_doug_life,hn_43613194,commented_on_story,1
user_downrightmike,hn_47077676,commented_on_story,1
user_dpitkevics,hn_47006615,commented_on_story,1
user_dr_dshiv,hn_44302870,commented_on_story,1
user_dr_kiszonka,hn_27736650,commented_on_story,1
user_dragonwriter,hn_44780878,commented_on_story,1
user_drc500free,hn_46810282,commented_on_story,1
user_drdrek,hn_35261065,commented_on_story,1
user_drmajormccheese,hn_48037128,commented_on_story,1
user_droidmaker,hn_47282777,commented_on_story,1
user_drowntoge,hn_46765460,commented_on_story,1
user_drusepth,hn_35261065,commented_on_story,1
user_dubeye,hn_45320431,commented_on_story,1
user_dubeye,hn_47762901,commented_on_story,1
user_dudewhocodes,hn_46704943,commented_on_story,1
user_dukeofdoom,hn_43815033,commented_on_story,1
user_dunk010,hn_46734302,commented_on_story,1
user_durch,hn_46734302,commented_on_story,1
user_duttish,hn_47106686,commented_on_story,1
user_dv_dt,hn_46765460,commented_on_story,1
user_dv_dt,hn_47240736,commented_on_story,1
user_dvt,hn_36495680,commented_on_story,1
user_dweinus,hn_39168105,commented_on_story,1
user_dzink,hn_47854477,commented_on_story,1
user_dzink,hn_48002136,commented_on_story,1
user_dzonga,hn_35083093,commented_on_story,1
