source,target,relationship,weight
cc62cf4a4f20,hn_46593022,commented_on_story,1
cdcarter,hn_46420453,commented_on_story,1
cebert,hn_47521799,commented_on_story,1
cedws,hn_47584540,commented_on_story,1
cedws,hn_47768133,commented_on_story,1
cedws,hn_47878905,commented_on_story,1
ceejayoz,hn_39168105,posted_story,1
celestialcheese,hn_33457063,commented_on_story,1
cellis,hn_40919253,commented_on_story,1
cess11,hn_35261065,commented_on_story,1
cglong,hn_43708025,commented_on_story,1
chaboud,hn_43988315,commented_on_story,1
chairmanwow1,hn_35657982,commented_on_story,1
chamomeal,hn_44940089,commented_on_story,1
chaosprint,hn_43410866,commented_on_story,1
chaosprint,hn_44864185,commented_on_story,1
charcircuit,hn_43988315,commented_on_story,1
charkubi,hn_47106686,commented_on_story,1
chaxor,hn_35921375,commented_on_story,1
cheema33,hn_46765120,commented_on_story,1
chfritz,hn_46765120,commented_on_story,1
chickensong,hn_46978710,commented_on_story,1
chidli1234,hn_40919253,commented_on_story,1
chilldsgn,hn_39168105,commented_on_story,1
chiragnahata,hn_45796929,posted_story,1
chmod775,hn_42453341,commented_on_story,1
chrisjharris,hn_44780878,commented_on_story,1
chrisjj,hn_46510980,commented_on_story,1
chrisjj,hn_47006615,commented_on_story,1
chrismsimpson,hn_40919253,commented_on_story,1
chrisss395,hn_46734302,commented_on_story,1
chubot,hn_31405976,commented_on_story,1
chvid,hn_42675725,commented_on_story,1
chvid,hn_47077676,commented_on_story,1
citizenpaul,hn_32577624,commented_on_story,1
cjonas,hn_43739037,commented_on_story,1
ckbishop,hn_43163011,commented_on_story,1
cladopa,hn_47664912,commented_on_story,1
claudeomusic,hn_47006615,commented_on_story,1
clauderoux,hn_44742251,commented_on_story,1
clbrmbr,hn_35152851,commented_on_story,1
cleandreams,hn_39168105,commented_on_story,1
cleifer,hn_46810282,commented_on_story,1
cloudking,hn_35921375,commented_on_story,1
cloudking,hn_44864185,commented_on_story,1
clvx,hn_43448432,commented_on_story,1
cmenge,hn_47878905,commented_on_story,1
cmiles8,hn_46545620,commented_on_story,1
cml123,hn_44811567,commented_on_story,1
cmos,hn_47282777,commented_on_story,1
cmrdporcupine,hn_33457063,commented_on_story,1
cnj,hn_43410866,commented_on_story,1
codedokode,hn_45163362,commented_on_story,1
codemakerai,hn_35152851,commented_on_story,1
coderinsan,hn_41037874,posted_story,1
codeulike,hn_44864185,commented_on_story,1
codexstar,hn_47597085,commented_on_story,1
codingismycraft,hn_43049256,posted_story,1
codingmoh,hn_43754620,posted_story,1
colesantiago,hn_44940089,commented_on_story,1
colinhb,hn_47106686,commented_on_story,1
comboy,hn_47768133,commented_on_story,1
comex,hn_43988315,commented_on_story,1
cons0le,hn_46542036,commented_on_story,1
consumer451,hn_47762901,commented_on_story,1
contravariant,hn_46765120,commented_on_story,1
cookie_monsta,hn_43739037,commented_on_story,1
coolpool,hn_44302870,commented_on_story,1
coopykins,hn_47762901,commented_on_story,1
covi,hn_35470915,commented_on_story,1
cowlby,hn_44940089,commented_on_story,1
cowlby,hn_47963204,commented_on_story,1
crat3r,hn_44811567,commented_on_story,1
crazygringo,hn_33226515,commented_on_story,1
crazygringo,hn_46542036,commented_on_story,1
crazygringo,hn_46810282,commented_on_story,1
cristea,hn_44811567,commented_on_story,1
critismAccepted,hn_35574501,commented_on_story,1
croes,hn_43193018,commented_on_story,1
cruffle_duffle,hn_43410866,commented_on_story,1
cryptos,hn_44493503,commented_on_story,1
cryptos,hn_44811567,commented_on_story,1
cryptoz,hn_46227422,commented_on_story,1
csmantle,hn_45163362,commented_on_story,1
ctime,hn_46227422,commented_on_story,1
ctoth,hn_47768133,commented_on_story,1
ctoth,hn_47878905,commented_on_story,1
cube2222,hn_31825742,commented_on_story,1
cube2222,hn_43708025,commented_on_story,1
cube2222,hn_46420453,commented_on_story,1
cududa,hn_36495680,commented_on_story,1
cultofmetatron,hn_44864185,commented_on_story,1
curo,hn_31825742,commented_on_story,1
cush,hn_28191362,commented_on_story,1
cvandyke,hn_47660925,commented_on_story,1
cwoolfe,hn_46593022,commented_on_story,1
cycomanic,hn_27687450,commented_on_story,1
cyral,hn_44864185,commented_on_story,1
d--b,hn_42675725,commented_on_story,1
d--b,hn_46227422,commented_on_story,1
d0liver,hn_43815033,posted_story,1
d4rkn0d3z,hn_43448432,commented_on_story,1
d4rkn0d3z,hn_44966856,commented_on_story,1
d4rkp4ttern,hn_45163362,commented_on_story,1
d4rkp4ttern,hn_45416228,commented_on_story,1
d4rkp4ttern,hn_46593022,commented_on_story,1
d4rkp4ttern,hn_46985151,commented_on_story,1
d4rkp4ttern,hn_47586778,commented_on_story,1
d_watt,hn_43163011,commented_on_story,1
d_watt,hn_44966856,commented_on_story,1
dabedee,hn_44864185,commented_on_story,1
dabinat,hn_43462171,commented_on_story,1
dabinat,hn_47538125,commented_on_story,1
daedrdev,hn_40919253,commented_on_story,1
daenz,hn_32577624,commented_on_story,1
dajonker,hn_46810282,commented_on_story,1
danFctr,hn_46990146,posted_story,1
danenania,hn_43739037,commented_on_story,1
danesparza,hn_47167931,commented_on_story,1
dang,hn_27676266,commented_on_story,1
dang,hn_28191362,commented_on_story,1
dang,hn_35152851,commented_on_story,1
dang,hn_35921375,commented_on_story,1
dangoodmanUT,hn_44811567,commented_on_story,1
dangus,hn_39168105,commented_on_story,1
dangus,hn_47167931,commented_on_story,1
dangus,hn_47586778,commented_on_story,1
danielktdoranie,hn_43754620,commented_on_story,1
danielovichdk,hn_39168105,commented_on_story,1
danielrhodes,hn_47006615,commented_on_story,1
danielvaughn,hn_44940089,commented_on_story,1
danjl,hn_44966856,commented_on_story,1
dannytatom,hn_31825742,commented_on_story,1
danpalmer,hn_39168105,commented_on_story,1
darepublic,hn_27676266,commented_on_story,1
darepublic,hn_39168105,commented_on_story,1
darkwater,hn_46420453,commented_on_story,1
darvinyraghpath,hn_44302870,commented_on_story,1
data-ottawa,hn_47878905,commented_on_story,1
data-ottawa,hn_47963204,commented_on_story,1
datadrivenangel,hn_44042070,commented_on_story,1
datadrivenangel,hn_45224742,commented_on_story,1
datahack,hn_47633396,commented_on_story,1
datavirtue,hn_43739037,commented_on_story,1
dataviz1000,hn_47878905,commented_on_story,1
dataviz1000,hn_48037128,commented_on_story,1
dathinab,hn_46542036,commented_on_story,1
davepeck,hn_47838508,commented_on_story,1
davesque,hn_47167931,commented_on_story,1
davesque,hn_47963204,commented_on_story,1
daveytea,hn_46985151,commented_on_story,1
david_allison,hn_47521799,commented_on_story,1
david_bai,hn_45028261,posted_story,1
davidbanham,hn_40775127,commented_on_story,1
daviddever23box,hn_40387453,commented_on_story,1
davidgerard,hn_33226515,posted_story,1
davidw,hn_47660925,commented_on_story,1
daxfohl,hn_47006615,commented_on_story,1
dazzaji,hn_44864185,commented_on_story,1
dbdoug,hn_47282777,commented_on_story,1
dboreham,hn_43739037,commented_on_story,1
dboreham,hn_45761979,commented_on_story,1
dboreham,hn_45761979,posted_story,1
dcre,hn_46089546,commented_on_story,1
ddevault,hn_32327711,commented_on_story,1
deanjones,hn_33457063,commented_on_story,1
debarshri,hn_47762901,commented_on_story,1
deep_origins,hn_40456457,commented_on_story,1
deepspace,hn_33226515,commented_on_story,1
deepsun,hn_47586778,commented_on_story,1
deet,hn_36326525,commented_on_story,1
deevus,hn_47106686,commented_on_story,1
delduca,hn_46985151,commented_on_story,2
delegate,hn_43410866,commented_on_story,1
delegate,hn_46765120,commented_on_story,1
delis-thumbs-7e,hn_47762901,commented_on_story,1
delsarto,hn_28131745,commented_on_story,1
dennisjoseph,hn_47106686,commented_on_story,1
dennisy,hn_44191815,posted_story,1
deorder,hn_29016506,commented_on_story,1
derac,hn_28191362,commented_on_story,1
derkoe,hn_47838508,commented_on_story,1
desireco42,hn_47768133,commented_on_story,1
deskamess,hn_47597085,commented_on_story,1
dev360,hn_48037128,commented_on_story,1
dev_l1x_be,hn_46765120,commented_on_story,1
devin,hn_48037128,commented_on_story,1
devinprater,hn_46765120,commented_on_story,1
devnull3,hn_35958304,commented_on_story,1
devnullbrain,hn_44302870,commented_on_story,1
deweller,hn_47923357,commented_on_story,1
dfps,hn_43448432,commented_on_story,1
dgreensp,hn_47878905,commented_on_story,1
dgunay,hn_43708025,commented_on_story,1
dheerajmp,hn_47584540,commented_on_story,1
dheerajmp,hn_47597085,commented_on_story,1
dhruv3006,hn_47584540,commented_on_story,1
diath,hn_47521799,commented_on_story,1
diath,hn_47838508,commented_on_story,1
didgeoridoo,hn_47660925,commented_on_story,1
digdugdirk,hn_35152851,commented_on_story,1
digdugdirk,hn_35261065,commented_on_story,1
dingliqing53,hn_35152851,commented_on_story,2
dingliqing53,hn_35152851,posted_story,1
dinoqqq,hn_43739037,commented_on_story,1
dirtylowprofile,hn_46227422,posted_story,1
disconcision,hn_46420453,commented_on_story,1
dismalaf,hn_44940089,commented_on_story,1
dispencer,hn_47768133,commented_on_story,1
distalx,hn_45320431,commented_on_story,1
divbzero,hn_46734302,commented_on_story,1
djha-skin,hn_45416228,commented_on_story,1
djhope99,hn_47633396,commented_on_story,1
dmd,hn_47963204,commented_on_story,1
dminik,hn_47963204,commented_on_story,1
dmitrybrant,hn_45163362,posted_story,1
dmos62,hn_46810282,commented_on_story,1
dmurray,hn_28131745,commented_on_story,1
dmvaldman,hn_46545620,commented_on_story,1
dnw,hn_47633396,commented_on_story,1
doctoboggan,hn_35152851,commented_on_story,1
dogleash,hn_46978710,commented_on_story,1
dogline,hn_47664912,commented_on_story,1
dominicrose,hn_44780878,commented_on_story,1
dominotw,hn_47664912,commented_on_story,1
donatj,hn_46765120,commented_on_story,1
doppelgunner,hn_44864185,commented_on_story,1
doppp,hn_46985151,posted_story,1
doubleorseven,hn_47664912,commented_on_story,1
downrightmike,hn_47077676,commented_on_story,1
dpitkevics,hn_47006615,commented_on_story,1
dr_dshiv,hn_44302870,commented_on_story,1
dragonwriter,hn_44780878,commented_on_story,1
drc500free,hn_46810282,commented_on_story,1
drdrek,hn_35261065,commented_on_story,1
drmajormccheese,hn_48037128,commented_on_story,1
drob518,hn_47664912,posted_story,1
droidmaker,hn_47282777,commented_on_story,1
drowntoge,hn_46765460,commented_on_story,1
drusepth,hn_35261065,commented_on_story,1
dsaffy,hn_37238648,posted_story,1
dubeye,hn_45320431,commented_on_story,1
dubeye,hn_47762901,commented_on_story,1
dukeofdoom,hn_43815033,commented_on_story,1
dunk010,hn_46734302,commented_on_story,1
durch,hn_46734302,commented_on_story,1
duttish,hn_47106686,commented_on_story,1
dv_dt,hn_46765460,commented_on_story,1
dvt,hn_36495680,commented_on_story,1
dweinus,hn_39168105,commented_on_story,1
e-brake,hn_44864185,commented_on_story,1
e0m,hn_28131745,posted_story,1
e12e,hn_48037128,posted_story,1
eamag,hn_42963279,commented_on_story,1
ear7h,hn_46420453,commented_on_story,1
easrng,hn_31211280,commented_on_story,1
ecshafer,hn_46765460,commented_on_story,1
edg5000,hn_46734302,commented_on_story,1
edzitron,hn_47923357,commented_on_story,1
efitz,hn_44811567,commented_on_story,1
efortis,hn_46094221,commented_on_story,1
egallis,hn_45204768,commented_on_story,1
eibrahim,hn_47167931,commented_on_story,1
einpoklum,hn_43815033,commented_on_story,1
eisa01,hn_45163362,commented_on_story,1
ekropotin,hn_46227422,commented_on_story,1
elcapitan,hn_42453341,commented_on_story,1
elcomet,hn_33457063,commented_on_story,1
elemcontrib,hn_44191815,commented_on_story,1
elif,hn_44811567,commented_on_story,1
elil17,hn_35261065,commented_on_story,1
elmean,hn_47963204,posted_story,1
elzbardico,hn_46978710,commented_on_story,1
empath75,hn_46542036,commented_on_story,1
emsign,hn_46545620,commented_on_story,1
encyclopedism,hn_46227422,commented_on_story,1
enjoytheview,hn_45165897,commented_on_story,1
enono,hn_35152851,commented_on_story,1
enriquto,hn_27687450,commented_on_story,1
enriquto,hn_33226515,commented_on_story,1
epiccoleman,hn_44864185,commented_on_story,1
epictwow,hn_43163011,commented_on_story,1
epistasis,hn_43163011,commented_on_story,1
epolanski,hn_40919253,commented_on_story,1
eranation,hn_47768133,commented_on_story,1
erans,hn_45663045,commented_on_story,1
erans,hn_45663045,posted_story,1
erdaniels,hn_35261065,commented_on_story,1
erelong,hn_47762901,commented_on_story,1
ericdallo,hn_44811567,commented_on_story,1
ernst_klim,hn_47597085,commented_on_story,1
erulabs,hn_43988315,commented_on_story,1
escapedmoose,hn_44966856,commented_on_story,1
esfandia,hn_31825742,commented_on_story,1
esjeon,hn_27697884,commented_on_story,1
esjeon,hn_29016506,commented_on_story,1
est,hn_43708025,commented_on_story,1
estsauver,hn_43163011,commented_on_story,1
eterevsky,hn_33226515,commented_on_story,1
etothepii,hn_28126015,commented_on_story,1
etothet,hn_47521799,commented_on_story,1
etothet,hn_48037128,commented_on_story,1
eulers_secret,hn_44811567,commented_on_story,1
euphetar,hn_47597085,commented_on_story,1
eventmapx,hn_47282777,commented_on_story,1
everdrive,hn_47878905,commented_on_story,1
everfrustrated,hn_47838508,commented_on_story,1
everfrustrated,hn_47923357,commented_on_story,1
ex-aws-dude,hn_47660925,commented_on_story,1
exabrial,hn_47878905,commented_on_story,1
exclipy,hn_44780878,commented_on_story,1
exiguus,hn_43988315,commented_on_story,1
exitb,hn_46593022,commented_on_story,1
ezoe,hn_27697884,commented_on_story,1
ezyang,hn_43410866,commented_on_story,1
f0e4c2f7,hn_28131745,commented_on_story,1
fabiospampinato,hn_27676266,commented_on_story,1
fakedang,hn_47762901,commented_on_story,1
falcor84,hn_46734302,commented_on_story,1
falloutx,hn_46593022,commented_on_story,1
fatcullen,hn_47584540,commented_on_story,1
fatcullen,hn_47586778,commented_on_story,1
fatherzine,hn_35657982,commented_on_story,1
fcap,hn_43754620,commented_on_story,1
felineflock,hn_44864185,commented_on_story,1
felixding,hn_46420453,commented_on_story,1
felixrieseberg,hn_46593022,commented_on_story,1
fencepost,hn_33226515,commented_on_story,1
fer,hn_47660925,commented_on_story,1
fgfm,hn_38710600,posted_story,1
fho,hn_45163362,commented_on_story,1
fhub,hn_47167931,commented_on_story,1
figmert,hn_47633396,commented_on_story,1
fireant,hn_33226515,commented_on_story,1
firloop,hn_47633396,commented_on_story,1
firloop,hn_47633396,posted_story,1
flakiness,hn_43708025,commented_on_story,2
flashgordon,hn_43988315,commented_on_story,1
floppyd,hn_46545620,commented_on_story,1
flyingzucchini,hn_46593022,commented_on_story,1
fniephaus,hn_32327711,posted_story,1
foob,hn_47584540,commented_on_story,1
fooker,hn_47167931,commented_on_story,1
foooobaba,hn_33457063,commented_on_story,2
foota,hn_33226515,commented_on_story,1
foota,hn_47878905,commented_on_story,1
forgotTheLast,hn_43739037,commented_on_story,1
fortenforge,hn_35657982,posted_story,1
forty,hn_42453341,commented_on_story,1
forty,hn_46593022,commented_on_story,1
fouc,hn_27697884,commented_on_story,1
fourthark,hn_45163362,commented_on_story,1
foxbee,hn_36495680,commented_on_story,1
foxfired,hn_44966856,commented_on_story,1
fragmede,hn_44042070,posted_story,1
framecowbird,hn_29016506,commented_on_story,1
frankgrecojr,hn_36495680,posted_story,1
freakynit,hn_47762901,commented_on_story,1
fred_is_fred,hn_47664912,commented_on_story,1
freddealmeida,hn_43739037,commented_on_story,1
freediver,hn_43163011,commented_on_story,1
freedomben,hn_31825742,commented_on_story,1
freedomben,hn_39168105,commented_on_story,1
frereubu,hn_43739037,commented_on_story,1
frizlab,hn_47923357,posted_story,1
fullstackchris,hn_35921375,commented_on_story,1
funnyfoobar,hn_35470915,commented_on_story,1
furyofantares,hn_46542036,commented_on_story,1
fvold,hn_44031432,commented_on_story,1
fwip,hn_46542036,commented_on_story,1
fwlr,hn_35261065,commented_on_story,1
fwlr,hn_35921375,commented_on_story,1
fzaninotto,hn_27676266,commented_on_story,1
fzeroracer,hn_44966856,commented_on_story,1
g-mork,hn_46978710,commented_on_story,1
g-mork,hn_47633396,commented_on_story,1
g42gregory,hn_35574501,commented_on_story,1
g42gregory,hn_44864185,commented_on_story,1
g4cg54g54,hn_47963204,commented_on_story,1
gabriedev,hn_37688002,posted_story,1
gabriela_c,hn_48037128,commented_on_story,1
galaxyLogic,hn_47586778,commented_on_story,1
gamescr,hn_43815033,commented_on_story,1
gangster_dave,hn_46707409,commented_on_story,2
gangster_dave,hn_46707409,posted_story,1
gary17the,hn_47106686,commented_on_story,1
gaut,hn_36326525,commented_on_story,1
gdudeman,hn_45416228,commented_on_story,1
gedy,hn_47077676,commented_on_story,1
geldedus,hn_46227422,commented_on_story,1
general1465,hn_46985151,commented_on_story,1
geoffbp,hn_47586778,commented_on_story,1
geomcentral,hn_47923357,commented_on_story,1
geor9e,hn_43739037,commented_on_story,1
geor9e,hn_43815033,commented_on_story,1
germandiago,hn_47660925,commented_on_story,1
gersh,hn_43815033,commented_on_story,1
ghm2180,hn_46089546,commented_on_story,1
ghoward,hn_29016506,commented_on_story,1
giancarlostoro,hn_47167931,commented_on_story,1
giancarlostoro,hn_47923357,commented_on_story,1
gilrain,hn_47878905,commented_on_story,1
girvo,hn_47586778,commented_on_story,1
gizmodo59,hn_43708025,commented_on_story,1
gklitt,hn_43708025,commented_on_story,1
gkoberger,hn_35921375,commented_on_story,1
globular-toast,hn_44742251,commented_on_story,1
globular-toast,hn_45163362,commented_on_story,1
gloosx,hn_42453341,commented_on_story,1
glouwbug,hn_31825742,commented_on_story,1
gnabgib,hn_39168105,commented_on_story,1
godzillabrennus,hn_39168105,commented_on_story,1
goldenarm,hn_46810282,commented_on_story,1
goodpoint,hn_27687450,commented_on_story,1
goodpoint,hn_35657982,commented_on_story,1
gooseus,hn_43448432,commented_on_story,1
gos9,hn_47633396,commented_on_story,1
gotwaz,hn_47538125,commented_on_story,1
gplthrowaway88,hn_35657982,commented_on_story,1
greatgib,hn_47521799,commented_on_story,1
greatpostman,hn_43815033,commented_on_story,1
gregjor,hn_46094221,commented_on_story,1
grepfru_it,hn_32327711,commented_on_story,1
grey-area,hn_47923357,commented_on_story,1
grim_io,hn_44742251,commented_on_story,1
grim_io,hn_45165897,commented_on_story,1
grudg3,hn_35470915,commented_on_story,1
guestbest,hn_44031432,commented_on_story,1
gyoridavid,hn_47923357,commented_on_story,1
gzer0,hn_35261065,commented_on_story,1
h4ch1,hn_44940089,commented_on_story,1
haburka,hn_35921375,commented_on_story,1
hakunin,hn_47923357,commented_on_story,1
hankchinaski,hn_43163011,commented_on_story,1
hansmayer,hn_47878905,commented_on_story,1
haolez,hn_47106686,commented_on_story,1
happytiger,hn_39168105,commented_on_story,1
harvey9,hn_45722635,commented_on_story,1
haukem,hn_47768133,commented_on_story,1
havaloc,hn_39168105,commented_on_story,1
hazrmard,hn_46545620,commented_on_story,1
hddqsb,hn_35470915,commented_on_story,1
helloplanets,hn_45320431,commented_on_story,1
henning,hn_43815033,commented_on_story,1
henning,hn_46985151,commented_on_story,1
herpderperator,hn_33457063,commented_on_story,1
herrington_d,hn_44780878,commented_on_story,1
heurisko,hn_27697884,commented_on_story,1
hgs3,hn_35657982,commented_on_story,1
hgs3,hn_46765460,commented_on_story,1
hi_hi,hn_47167931,commented_on_story,1
hibikir,hn_47664912,commented_on_story,1
hintymad,hn_47664912,commented_on_story,1
hirako2000,hn_46978710,commented_on_story,1
hirebackenddev,hn_32577624,commented_on_story,1
hit8run,hn_27676266,commented_on_story,1
hk__2,hn_47584540,commented_on_story,1
hliyan,hn_35921375,commented_on_story,1
hmate9,hn_47521799,commented_on_story,1
hmottestad,hn_44177525,commented_on_story,1
hn_throwaway_99,hn_40919253,commented_on_story,1
hnarn,hn_27676266,commented_on_story,1
hokkos,hn_47838508,commented_on_story,1
holg,hn_47032993,commented_on_story,1
holliplex,hn_39168105,commented_on_story,1
holografix,hn_47768133,commented_on_story,1
horns4lyfe,hn_44811567,commented_on_story,1
hosolmaz,hn_44780878,posted_story,1
hoten,hn_47521799,commented_on_story,1
howToTestFE,hn_45320431,commented_on_story,1
hu3,hn_33457063,commented_on_story,1
hu3,hn_35261065,commented_on_story,1
hubraumhugo,hn_43163011,commented_on_story,1
huksley,hn_47878905,commented_on_story,1
huqedato,hn_42453341,commented_on_story,1
hx8,hn_47838508,commented_on_story,1
hypfer,hn_46593022,commented_on_story,1
iLoveOncall,hn_36495680,commented_on_story,1
iamleppert,hn_46978710,commented_on_story,1
iamsaitam,hn_45165897,commented_on_story,1
ianbutler,hn_32327711,commented_on_story,1
ianbutler,hn_33226515,commented_on_story,1
ianhawes,hn_43163011,commented_on_story,1
icyfox,hn_45320431,commented_on_story,1
idan,hn_31405976,commented_on_story,1
ilikehurdles,hn_31825742,commented_on_story,1
ilovetux,hn_47077676,commented_on_story,1
imiric,hn_44742251,commented_on_story,1
incomingpain,hn_45761979,commented_on_story,1
inimino,hn_27676266,commented_on_story,1
insane_dreamer,hn_43988315,commented_on_story,1
insane_dreamer,hn_44302870,commented_on_story,1
insane_dreamer,hn_46089546,commented_on_story,1
interpol_p,hn_44864185,commented_on_story,1
interstice,hn_44966856,commented_on_story,1
inventor7777,hn_48037128,commented_on_story,1
ionicabizau,hn_46420453,commented_on_story,1
ipnon,hn_29016506,commented_on_story,1
isoprophlex,hn_46985151,commented_on_story,1
itsjustjordan,hn_46985151,commented_on_story,1
itunpredictable,hn_47167931,commented_on_story,1
itunpredictable,hn_47167931,posted_story,1
iwintermute,hn_27676266,commented_on_story,1
iworshipfaangs2,hn_33457063,commented_on_story,1
iworshipfaangs2,hn_33457063,posted_story,1
j-bos,hn_44675557,commented_on_story,1
j1elo,hn_45416228,commented_on_story,1
j4coh,hn_46765120,commented_on_story,1
jFriedensreich,hn_44042070,commented_on_story,1
j_maffe,hn_43163011,commented_on_story,1
jabl,hn_45163362,commented_on_story,1
jackchina,hn_43708025,commented_on_story,1
jacob019,hn_46545620,commented_on_story,1
jacobsenscott,hn_35152851,commented_on_story,1
jacobsenscott,hn_35921375,commented_on_story,1
jacooper,hn_35261065,commented_on_story,1
jaffathecake,hn_27697884,posted_story,1
jagged-chisel,hn_44031432,commented_on_story,1
jamalawd,hn_47597085,commented_on_story,1
jamescontrol,hn_47963204,commented_on_story,1
jameshart,hn_35921375,commented_on_story,1
jameslk,hn_46593022,commented_on_story,1
jamesmunns,hn_35657982,commented_on_story,1
jameson,hn_47664912,commented_on_story,1
jamesy0ung,hn_43708025,commented_on_story,1
jampa,hn_46810282,commented_on_story,1
janice1999,hn_46707409,commented_on_story,1
jannniii,hn_47963204,commented_on_story,1
janpot,hn_27697884,commented_on_story,1
jareds,hn_47923357,commented_on_story,1
jarek83,hn_45416228,commented_on_story,1
jascha_eng,hn_46978710,commented_on_story,1
jasfi,hn_31405976,commented_on_story,1
jasonjmcghee,hn_43410866,commented_on_story,1
jatins,hn_47597085,commented_on_story,1
javidlakha,hn_36326525,commented_on_story,1
jawns,hn_43815033,commented_on_story,1
jbdamask,hn_47597085,commented_on_story,1
jbellis,hn_44780878,commented_on_story,1
jcgrillo,hn_48037128,commented_on_story,1
jchw,hn_35261065,commented_on_story,1
jdeng,hn_46593022,commented_on_story,1
jdlshore,hn_47077676,commented_on_story,1
jdlyga,hn_46765460,commented_on_story,1
jdownie01,hn_37065734,commented_on_story,1
jdw64,hn_47912500,posted_story,1
jedberg,hn_43163011,commented_on_story,1
jedisct1,hn_47584540,commented_on_story,1
jedisct1,hn_47597085,commented_on_story,1
jeffhwang,hn_33457063,commented_on_story,1
jefflub,hn_40456457,commented_on_story,1
jeffrallen,hn_47006615,commented_on_story,1
jeffreyrogers,hn_35921375,commented_on_story,1
jen20,hn_33226515,commented_on_story,1
jen729w,hn_47597085,commented_on_story,1
jerezzprime,hn_45044095,posted_story,1
jerpint,hn_44031432,commented_on_story,1
jesse_dot_id,hn_47633396,commented_on_story,1
jessemhan,hn_37065734,posted_story,1
jezzamon,hn_44302870,commented_on_story,1
jfengel,hn_43448432,commented_on_story,1
jfletch321,hn_46593022,commented_on_story,1
jfvinueza,hn_47660925,commented_on_story,1
jgalt212,hn_28126015,commented_on_story,1
jillesvangurp,hn_45163362,commented_on_story,1
jillesvangurp,hn_47762901,commented_on_story,1
jimmydoe,hn_42675725,commented_on_story,1
jjcm,hn_44780878,commented_on_story,1
jjuliano,hn_47838508,commented_on_story,1
jkelleyrtp,hn_29016506,commented_on_story,1
jmhammond,hn_47521799,commented_on_story,1
jmportilla,hn_28131745,commented_on_story,1
jms55,hn_27676266,commented_on_story,1
jmull,hn_47167931,commented_on_story,1
jmward01,hn_45416228,commented_on_story,1
jmward01,hn_47963204,commented_on_story,1
jmyeet,hn_47664912,commented_on_story,1
jnd0,hn_46977210,commented_on_story,1
joaquincabezas,hn_42239323,commented_on_story,1
jocoda,hn_43448432,commented_on_story,1
joelthelion,hn_44031432,commented_on_story,1
johannesf,hn_45722635,commented_on_story,1
johnea,hn_43988315,commented_on_story,1
johnfn,hn_44966856,commented_on_story,1
johnfn,hn_47664912,commented_on_story,1
johnsmith1840,hn_46545620,commented_on_story,1
jokoon,hn_43739037,commented_on_story,1
jomadu,hn_45204768,posted_story,1
jondwillis,hn_37238648,commented_on_story,1
jongjong,hn_44780878,commented_on_story,1
jongjong,hn_44966856,commented_on_story,1
jongjong,hn_45320431,commented_on_story,1
jonnycomputer,hn_35657982,commented_on_story,1
jonstewart,hn_35264725,commented_on_story,1
jordemort,hn_27687450,commented_on_story,1
jorgeoguerra,hn_45722635,posted_story,1
josebalius,hn_29016506,commented_on_story,1
joshmlewis,hn_46545620,commented_on_story,1
joshstrange,hn_27697884,commented_on_story,1
joshstrange,hn_47768133,commented_on_story,1
joxel,hn_33226515,commented_on_story,1
jozvolskyef,hn_27697884,commented_on_story,1
jpcompartir,hn_47878905,commented_on_story,1
jpmonette,hn_43754620,commented_on_story,1
jqpabc123,hn_38840952,commented_on_story,1
jqpabc123,hn_43068027,commented_on_story,1
jrflo,hn_47963204,commented_on_story,1
jrflowers,hn_44864185,commented_on_story,1
jrm4,hn_32327711,commented_on_story,1
jrm4,hn_47664912,commented_on_story,1
jrnichols,hn_47282777,commented_on_story,1
jrockway,hn_35657982,commented_on_story,1
jrowen,hn_46227422,commented_on_story,1
jruz,hn_47660925,commented_on_story,1
jryio,hn_46593022,commented_on_story,1
js2,hn_44864185,commented_on_story,1
jslakro,hn_35470915,commented_on_story,1
jslakro,hn_42675725,commented_on_story,1
jsmith99,hn_44675557,commented_on_story,1
juancn,hn_44966856,commented_on_story,1
jumploops,hn_43163011,commented_on_story,1
jumploops,hn_43708025,commented_on_story,1
jusonchan81,hn_42453341,commented_on_story,1
jwpapi,hn_31825742,commented_on_story,1
jwpapi,hn_48037128,commented_on_story,1
jwr,hn_46978710,commented_on_story,1
jwr,hn_47660925,commented_on_story,1
jwrallie,hn_43708025,commented_on_story,1
jxjnskkzxxhx,hn_43448432,commented_on_story,1
k__,hn_27697884,commented_on_story,1
kachapopopow,hn_47006615,commented_on_story,1
kamranjon,hn_47878905,commented_on_story,1
kandros,hn_47963204,commented_on_story,1
kanemcgrath,hn_47923357,commented_on_story,1
kanyethegreat,hn_35152851,commented_on_story,1
karaterobot,hn_33457063,commented_on_story,1
karimf,hn_47584540,commented_on_story,1
karlpoppery,hn_47633396,commented_on_story,1
karsinkk,hn_47878905,commented_on_story,1
kator,hn_47660925,commented_on_story,2
kaydub,hn_46765460,commented_on_story,1
kazinator,hn_44742251,commented_on_story,1
kazinator,hn_47282777,commented_on_story,1
kcexn,hn_46765460,commented_on_story,1
keeda,hn_47077676,commented_on_story,1
keeda,hn_48037128,commented_on_story,1
keewee7,hn_28126015,commented_on_story,1
kelnos,hn_48037128,commented_on_story,1
ken47,hn_43739037,commented_on_story,1
kevcampb,hn_47521799,commented_on_story,1
kevincox,hn_32577624,commented_on_story,1
keyle,hn_32577624,commented_on_story,1
